tenure,MonthlyCharges,TotalCharges,Churn,PhoneService_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Log_TotalCharges,Tenure_Charges
45,95.0,4368.85,0,True,True,False,True,False,False,8.38248396255773,97.08555555555556
40,61.9,2647.1,0,True,False,False,False,False,True,7.881597680694297,66.1775
71,118.65,8477.6,0,True,False,True,False,True,False,9.045300620816755,119.40281690140846
1,54.35,54.35,1,True,False,False,False,True,False,4.013676659154646,54.35
72,64.45,4528.0,0,False,False,True,False,False,False,8.418256443556213,62.888888888888886
22,80.15,1790.65,0,True,False,False,False,True,False,7.490892261958906,81.39318181818182
46,20.2,845.6,0,True,True,False,False,False,False,6.741228328086823,18.382608695652173
55,21.0,1210.3,0,True,False,True,False,False,True,7.099449442022756,22.005454545454544
1,20.45,20.45,0,True,False,False,False,False,True,3.065724645374026,20.45
12,75.85,854.45,0,True,True,False,False,False,True,6.7516276462706575,71.20416666666667
31,80.45,2429.1,0,True,False,False,False,True,False,7.795687687751237,78.35806451612903
5,24.95,100.4,1,False,False,False,False,True,False,4.619073091157083,20.080000000000002
67,75.5,5229.45,0,True,False,True,False,True,False,8.562252595422573,78.05149253731344
1,44.45,44.45,0,True,False,False,False,False,True,3.816612820623488,44.45
40,42.35,1716.45,1,False,True,False,False,True,False,7.448595911591226,42.91125
41,74.55,3023.55,0,True,False,False,True,False,False,8.014517599068448,73.74512195121952
1,75.3,75.3,1,True,False,False,False,True,False,4.334672938290411,75.3
51,94.8,4837.6,1,True,True,False,False,True,False,8.484380701669687,94.85490196078432
42,48.15,2032.3,0,False,False,True,True,False,False,7.617415367916296,48.38809523809524
23,19.65,436.9,0,True,True,False,False,False,True,6.081990573807353,18.995652173913044
1,70.55,70.55,1,True,False,False,False,True,False,4.27039650600246,70.55
1,20.15,20.15,0,True,False,False,False,False,True,3.0516399054922867,20.15
56,106.6,5893.95,0,True,False,False,True,False,False,8.681851331171295,105.24910714285714
15,91.0,1430.05,0,True,False,False,False,True,False,7.266163719547021,95.33666666666666
12,25.4,313.0,0,True,False,True,False,False,False,5.749392985908253,26.083333333333332
54,69.95,3871.85,0,True,False,True,False,False,False,8.261745949097815,71.70092592592593
7,66.85,458.1,0,True,False,False,False,True,False,6.129268051255177,65.44285714285715
33,86.15,2745.7,1,True,False,False,True,False,False,7.918155470084098,83.2030303030303
16,20.15,341.35,0,True,False,False,False,True,False,5.835833605567072,21.334375
21,64.85,1336.8,0,True,True,False,False,False,True,7.198781752684307,63.65714285714286
30,74.85,2181.75,0,True,False,True,False,True,False,7.688340828690917,72.725
3,50.5,147.75,0,True,False,False,False,False,True,5.002267044425739,49.25
11,72.9,818.45,0,True,False,False,False,True,False,6.708633383509836,74.40454545454546
62,115.05,7133.45,0,True,True,False,True,False,False,8.872690442146478,115.05564516129031
18,19.0,348.8,0,True,False,False,False,True,False,5.857361562584502,19.37777777777778
6,19.55,128.6,0,True,False,False,False,False,True,4.864452783918174,21.433333333333334
46,101.1,4674.4,0,True,True,False,False,True,False,8.450069999559938,101.61739130434782
21,84.1,1737.45,0,True,False,False,False,True,False,7.460749190608673,82.7357142857143
68,24.15,1498.85,0,True,False,True,False,False,False,7.313120382089968,22.04191176470588
1,50.1,50.1,0,True,False,False,False,True,False,3.933784497209659,50.1
25,74.6,1797.75,0,True,False,False,False,True,False,7.4948472582015775,71.91
24,19.75,498.1,0,True,False,True,False,False,True,6.2128064764755635,20.754166666666666
30,85.0,2624.25,1,True,False,False,False,True,False,7.872931408586103,87.475
2,80.55,184.1,1,True,False,False,False,True,False,5.220896219579452,92.05
51,106.8,5498.8,0,True,True,False,False,False,False,8.612467006923026,107.81960784313726
57,84.5,4845.4,0,True,False,True,False,True,False,8.485991440272972,85.00701754385965
15,25.05,369.1,0,True,False,True,False,False,False,5.9137732393921105,24.60666666666667
72,83.7,6096.9,0,True,False,True,False,False,False,8.715699728594453,84.67916666666666
2,75.8,160.75,1,True,False,False,False,True,False,5.08605193338101,80.375
28,96.6,2684.35,0,True,False,False,True,False,False,7.895566352265149,95.86964285714285
29,98.5,3004.15,1,True,False,False,False,True,False,8.00808276252883,103.59137931034483
70,101.1,6994.8,0,True,False,True,True,False,False,8.853065247965418,99.92571428571429
13,20.2,273.25,0,True,True,False,False,False,True,5.614040099155339,21.01923076923077
59,94.05,5483.9,0,True,True,False,False,True,False,8.609754141002568,92.94745762711864
13,95.25,1233.65,1,True,False,False,False,True,False,7.1185428080867625,94.89615384615385
7,74.4,527.9,1,True,False,False,False,False,True,6.270799378071934,75.41428571428571
62,81.0,4985.9,0,True,False,True,False,False,True,8.514569753209523,80.41774193548386
21,60.25,1258.35,0,True,True,False,False,True,False,7.138350993821386,59.921428571428564
2,60.85,111.4,0,True,False,False,False,True,False,4.722063937459591,55.7
1,43.95,43.95,0,True,False,False,True,False,False,3.8055507609176296,43.95
4,86.05,308.1,0,True,False,False,False,True,False,5.733664849138071,77.025
19,20.25,383.65,0,True,True,False,True,False,False,5.952333829904943,20.192105263157895
30,85.15,2555.9,1,True,False,False,False,True,False,7.846550866196361,85.19666666666667
67,19.4,1284.2,0,True,False,True,True,False,False,7.158669627241704,19.16716417910448
72,102.65,7550.3,0,True,False,True,True,False,False,8.929475012851324,104.86527777777778
53,19.9,1110.05,0,True,False,True,True,False,False,7.013060793127408,20.944339622641508
5,19.55,99.6,0,True,True,False,False,True,False,4.611152257665639,19.919999999999998
71,95.5,6707.15,0,True,False,True,True,False,False,8.81107848405266,94.4669014084507
50,84.15,4164.4,0,True,True,False,True,False,False,8.334567588404916,83.288
56,103.2,5873.75,0,True,False,True,False,True,False,8.678418784915458,104.88839285714286
2,50.2,109.25,0,True,False,False,True,False,False,4.702750514326955,54.625
2,88.55,179.25,1,True,False,False,False,True,False,5.1943447761650585,89.625
24,54.75,1338.15,1,True,False,False,False,True,False,7.199790363315396,55.75625
46,19.95,862.4,0,True,False,True,True,False,False,6.760878083121377,18.747826086956522
71,116.25,8564.75,0,True,False,True,False,True,False,9.055526972598827,120.63028169014085
29,31.2,926.2,0,False,False,False,False,True,False,6.832169292025542,31.93793103448276
69,24.45,1718.2,0,True,False,True,False,False,False,7.449614345328301,24.90144927536232
71,84.2,5956.85,0,True,False,True,True,False,False,8.692464956722665,83.8992957746479
1,91.3,91.3,1,True,False,False,False,True,False,4.525044141508807,91.3
56,85.65,4824.45,0,True,False,True,False,False,False,8.481659273672951,86.15089285714285
56,21.2,1238.65,0,True,True,False,False,False,True,7.122584360692262,22.118750000000002
1,79.5,79.5,1,True,False,False,False,True,False,4.388257184424518,79.5
28,25.55,672.2,0,True,True,False,False,False,True,6.512042462316651,24.00714285714286
19,20.2,382.2,0,True,False,False,False,False,True,5.948557046096705,20.11578947368421
66,63.85,4264.6,0,True,False,False,False,True,False,8.35833812998439,64.61515151515152
17,61.95,1070.7,0,True,True,False,False,False,True,6.977001451718952,62.98235294117647
52,25.75,1345.85,0,True,False,True,False,False,True,7.205523811634928,25.881730769230767
19,58.2,1045.25,0,True,True,False,False,True,False,6.952967621803685,55.01315789473684
36,85.85,3003.55,0,True,True,False,False,False,False,8.007883085339621,83.43194444444445
7,70.1,467.55,1,True,False,False,False,False,True,6.1496428195698325,66.79285714285714
72,104.9,7537.5,0,True,True,False,True,False,False,8.927778502218974,104.6875
67,111.3,7482.1,1,True,True,False,False,True,False,8.92040242361528,111.67313432835822
34,99.85,3343.15,0,True,True,False,False,True,False,8.114967829657902,98.32794117647059
57,95.25,5427.05,1,True,False,False,False,False,False,8.599335232408281,95.21140350877194
7,86.25,587.1,1,True,False,False,False,True,False,6.3768970014659105,83.87142857142858
1,100.8,100.8,1,True,False,False,False,True,False,4.623010104116422,100.8
8,19.55,161.15,0,True,False,False,False,False,False,5.088521832753327,20.14375
69,104.0,7028.5,0,True,False,True,False,True,False,8.857870858519963,101.8623188405797
50,104.4,5232.9,0,True,True,False,False,False,True,8.562911977061184,104.65799999999999
10,19.5,225.85,0,True,True,False,False,False,True,5.424289006109973,22.585
12,25.25,274.7,0,True,False,True,True,False,False,5.619313318029751,22.891666666666666
14,86.3,1180.95,1,True,False,False,False,True,False,7.07492089588689,84.35357142857143
70,49.85,3370.2,0,False,False,True,False,False,False,8.123024043049924,48.145714285714284
64,108.95,7111.3,0,True,False,False,False,False,False,8.869580958531317,111.1140625
66,89.9,5958.85,0,True,False,True,True,False,False,8.692800591957447,90.28560606060607
71,82.0,5999.85,0,True,False,True,True,False,False,8.699656404843084,84.5049295774648
20,89.95,1648.45,0,True,False,False,False,True,False,7.408197177993388,82.4225
72,79.35,5753.25,0,True,False,True,False,False,False,8.657693991203804,79.90625
71,64.05,4492.9,0,True,False,True,True,False,False,8.410476200606286,63.28028169014084
38,101.15,3956.7,0,True,False,False,True,False,False,8.283418327433367,104.1236842105263
28,89.95,2625.55,1,True,False,False,False,True,False,7.87342647695373,93.76964285714287
17,76.45,1233.4,1,True,False,False,False,True,False,7.118340301048951,72.5529411764706
33,39.1,1309.0,0,False,True,False,False,True,False,7.177782416195197,39.666666666666664
23,34.6,813.45,0,False,False,True,False,False,True,6.702513038803614,35.36739130434783
58,19.55,1108.8,0,True,True,False,False,True,False,7.011935097891801,19.117241379310343
70,104.45,7349.35,0,True,False,True,False,False,False,8.90250321012075,104.99071428571429
4,70.5,294.2,0,True,False,False,False,True,False,5.687653092726317,73.55
45,20.35,929.2,0,True,False,True,False,False,True,6.835399616789997,20.64888888888889
10,70.0,740.0,1,True,False,False,False,True,False,6.608000625296087,74.0
36,19.45,754.5,0,True,False,True,True,False,False,6.627379781712794,20.958333333333332
54,69.9,3883.3,0,True,False,False,False,False,True,8.264698066387169,71.91296296296296
23,59.7,1414.2,0,True,False,True,False,False,True,7.255026142845575,61.48695652173913
41,78.35,3211.2,0,True,True,False,True,False,False,8.074711339628797,78.32195121951219
5,71.45,371.6,0,True,False,False,False,False,True,5.920505458167488,74.32000000000001
27,45.85,1246.4,0,False,True,False,True,False,False,7.128816664092023,46.162962962962965
1,95.85,95.85,0,True,False,False,False,True,False,4.573163389853005,95.85
67,35.7,2545.7,0,False,False,True,True,False,False,7.842553682412031,37.9955223880597
72,89.55,6448.85,0,True,False,True,True,False,False,8.771812153705444,89.56736111111111
56,24.95,1468.9,0,True,False,True,True,False,False,7.292949650247942,26.230357142857144
44,24.85,1013.6,0,True,True,False,False,True,False,6.922249725132589,23.036363636363635
66,100.8,6690.75,0,True,False,False,False,True,False,8.808630703369436,101.375
34,64.4,2088.75,1,True,True,False,False,False,True,7.6447997205792655,61.43382352941177
69,105.35,7240.65,0,True,False,True,False,False,False,8.887604359966863,104.93695652173912
1,102.45,102.45,1,True,False,False,False,True,False,4.639088404191552,102.45
40,19.65,830.25,0,True,False,True,True,False,False,6.722930591970064,20.75625
30,54.45,1588.7,0,True,False,False,False,False,False,7.371300598166826,52.95666666666667
11,70.5,829.3,0,True,False,False,False,False,True,6.721787081267985,75.39090909090909
15,20.1,302.45,0,True,True,False,True,False,False,5.7152168522818645,20.163333333333334
11,69.35,712.25,0,True,False,False,False,True,False,6.5698319900936095,64.75
64,19.8,1336.65,0,True,True,False,False,False,False,7.198669622014584,20.88515625
72,74.4,5360.75,0,True,False,True,False,False,False,8.587045693315071,74.45486111111111
72,93.05,6735.05,0,True,False,True,False,False,False,8.815228978697464,93.54236111111112
1,51.2,51.2,0,True,False,False,False,False,True,3.955082494888593,51.2
15,65.6,1010.0,0,True,True,False,True,False,False,6.918695219020472,67.33333333333333
60,80.55,4847.05,0,True,True,False,True,False,False,8.486331841227319,80.78416666666666
56,52.7,3019.7,0,True,True,False,False,False,True,8.01324387158968,53.92321428571428
8,20.85,161.65,0,True,False,True,False,False,True,5.091600652919361,20.20625
3,80.1,217.55,1,True,False,False,True,False,False,5.387014821309323,72.51666666666667
49,52.15,2583.75,0,True,False,False,True,False,False,7.857384070466803,52.72959183673469
2,80.2,146.05,1,True,False,False,False,True,False,4.990772665000004,73.025
6,98.15,567.45,1,True,False,False,False,False,False,6.342913358575116,94.575
70,114.95,7711.25,0,True,False,True,False,False,False,8.950565252777409,110.16071428571429
12,112.95,1384.75,1,True,False,False,False,False,True,7.233996788299914,115.39583333333333
52,104.45,5481.25,0,True,True,False,False,False,False,8.609270879617146,105.40865384615384
72,113.65,8124.2,0,True,False,True,True,False,False,9.0027256222796,112.83611111111111
40,20.6,827.3,0,True,False,True,False,False,False,6.719375407604218,20.682499999999997
1,70.9,70.9,1,True,False,False,False,False,True,4.275276264727001,70.9
3,86.85,220.95,1,True,False,False,False,True,False,5.402452131280044,73.64999999999999
40,91.55,3673.6,0,True,False,False,False,True,False,8.209199562185635,91.84
1,49.85,49.85,0,True,False,False,False,True,False,3.928880122494569,49.85
30,19.8,576.65,0,True,True,False,True,False,False,6.358968148929027,19.221666666666668
23,99.85,2331.3,1,True,False,False,False,True,False,7.754610184136298,101.3608695652174
1,74.5,74.5,1,True,False,False,False,True,False,4.324132656254979,74.5
44,104.15,4495.65,0,True,False,False,False,True,False,8.411087954077601,102.17386363636363
65,109.15,6941.2,1,True,False,False,False,True,False,8.845374006147898,106.78769230769231
7,48.2,340.35,0,True,False,False,False,True,False,5.83290834386429,48.621428571428574
72,25.1,1789.9,0,True,False,True,True,False,False,7.490473565772694,24.859722222222224
8,100.15,908.55,0,True,False,False,True,False,False,6.812949971708225,113.56875
16,65.2,1043.35,1,True,False,False,True,False,False,6.951149961301326,65.209375
66,99.5,6822.15,1,True,False,False,True,False,False,8.828076521038081,103.36590909090908
1,71.55,71.55,1,True,False,False,False,False,True,4.2842759793301965,71.55
3,55.9,157.55,0,True,False,False,False,False,True,5.0660700009843564,52.51666666666667
53,93.9,5029.2,1,True,False,False,False,True,False,8.523215023734732,94.89056603773585
8,64.4,581.7,0,True,False,False,True,False,False,6.367672474149028,72.7125
69,108.4,7318.2,1,True,False,True,False,False,False,8.898256311365326,106.06086956521739
5,85.3,420.45,0,True,False,False,False,False,True,6.0437011464434915,84.09
72,107.45,7576.7,0,True,False,True,False,False,True,8.932965002513042,105.23194444444444
13,48.75,633.4,1,False,False,False,False,False,False,6.452679670320638,48.723076923076924
4,85.65,321.65,1,True,False,False,False,True,False,5.776568144381849,80.4125
54,91.3,4965.0,0,True,False,True,True,False,False,8.510369966068112,91.94444444444444
72,85.95,6151.9,0,True,False,True,False,False,False,8.72467879437374,85.44305555555555
12,106.7,1253.9,1,True,False,False,False,True,False,7.134811167116262,104.49166666666667
1,25.15,25.15,1,False,False,False,False,True,False,3.263849190510932,25.15
1,45.2,45.2,0,True,False,False,False,True,False,3.832979798087693,45.2
54,110.35,5893.15,1,True,True,False,False,True,False,8.681715612583577,109.1324074074074
69,79.2,5420.65,0,True,False,True,True,False,False,8.598155476149158,78.56014492753623
